create table Rel-i-i-1000 (left INT, right INT, PRIMARY KEY (left));
insert into Rel-i-i-1000 (left,right) values (5155,1);
insert into Rel-i-i-1000 (left,right) values (5156,1);
insert into Rel-i-i-1000 (left,right) values (5157,1);
insert into Rel-i-i-1000 (left,right) values (5158,1);
insert into Rel-i-i-1000 (left,right) values (5159,1);
insert into Rel-i-i-1000 (left,right) values (5160,1);
insert into Rel-i-i-1000 (left,right) values (5161,1);
insert into Rel-i-i-1000 (left,right) values (5162,1);
insert into Rel-i-i-1000 (left,right) values (5163,1);
insert into Rel-i-i-1000 (left,right) values (5164,1);
insert into Rel-i-i-1000 (left,right) values (5165,1);
insert into Rel-i-i-1000 (left,right) values (5166,1);
insert into Rel-i-i-1000 (left,right) values (5167,1);
insert into Rel-i-i-1000 (left,right) values (5168,1);
insert into Rel-i-i-1000 (left,right) values (5169,1);
insert into Rel-i-i-1000 (left,right) values (5170,1);
insert into Rel-i-i-1000 (left,right) values (5171,1);
insert into Rel-i-i-1000 (left,right) values (5172,1);
insert into Rel-i-i-1000 (left,right) values (5173,1);
insert into Rel-i-i-1000 (left,right) values (5174,1);
insert into Rel-i-i-1000 (left,right) values (5175,1);
insert into Rel-i-i-1000 (left,right) values (5176,1);
insert into Rel-i-i-1000 (left,right) values (5177,1);
insert into Rel-i-i-1000 (left,right) values (5178,1);
insert into Rel-i-i-1000 (left,right) values (5179,1);
insert into Rel-i-i-1000 (left,right) values (5180,1);
insert into Rel-i-i-1000 (left,right) values (5181,1);
insert into Rel-i-i-1000 (left,right) values (5182,1);
insert into Rel-i-i-1000 (left,right) values (5183,1);
insert into Rel-i-i-1000 (left,right) values (5184,1);
insert into Rel-i-i-1000 (left,right) values (5185,1);
insert into Rel-i-i-1000 (left,right) values (5186,1);
insert into Rel-i-i-1000 (left,right) values (5187,1);
insert into Rel-i-i-1000 (left,right) values (5188,1);
insert into Rel-i-i-1000 (left,right) values (5189,1);
insert into Rel-i-i-1000 (left,right) values (5190,1);
insert into Rel-i-i-1000 (left,right) values (5191,1);
insert into Rel-i-i-1000 (left,right) values (5192,1);
insert into Rel-i-i-1000 (left,right) values (5193,1);
insert into Rel-i-i-1000 (left,right) values (5194,1);
insert into Rel-i-i-1000 (left,right) values (5195,1);
insert into Rel-i-i-1000 (left,right) values (5196,1);
insert into Rel-i-i-1000 (left,right) values (5197,1);
insert into Rel-i-i-1000 (left,right) values (5198,1);
insert into Rel-i-i-1000 (left,right) values (5199,1);
insert into Rel-i-i-1000 (left,right) values (5200,1);
insert into Rel-i-i-1000 (left,right) values (5201,1);
insert into Rel-i-i-1000 (left,right) values (5202,1);
insert into Rel-i-i-1000 (left,right) values (5203,1);
insert into Rel-i-i-1000 (left,right) values (5204,1);
insert into Rel-i-i-1000 (left,right) values (5205,1);
insert into Rel-i-i-1000 (left,right) values (5206,1);
insert into Rel-i-i-1000 (left,right) values (5207,1);
insert into Rel-i-i-1000 (left,right) values (5208,1);
insert into Rel-i-i-1000 (left,right) values (5209,1);
insert into Rel-i-i-1000 (left,right) values (5210,1);
insert into Rel-i-i-1000 (left,right) values (5211,1);
insert into Rel-i-i-1000 (left,right) values (5212,1);
insert into Rel-i-i-1000 (left,right) values (5213,1);
insert into Rel-i-i-1000 (left,right) values (5214,1);
insert into Rel-i-i-1000 (left,right) values (5215,1);
insert into Rel-i-i-1000 (left,right) values (5216,1);
insert into Rel-i-i-1000 (left,right) values (5217,1);
insert into Rel-i-i-1000 (left,right) values (5218,1);
insert into Rel-i-i-1000 (left,right) values (5219,1);
insert into Rel-i-i-1000 (left,right) values (5220,1);
insert into Rel-i-i-1000 (left,right) values (5221,1);
insert into Rel-i-i-1000 (left,right) values (5222,1);
insert into Rel-i-i-1000 (left,right) values (5223,1);
insert into Rel-i-i-1000 (left,right) values (5224,1);
insert into Rel-i-i-1000 (left,right) values (5225,1);
insert into Rel-i-i-1000 (left,right) values (5226,1);
insert into Rel-i-i-1000 (left,right) values (5227,1);
insert into Rel-i-i-1000 (left,right) values (5228,1);
insert into Rel-i-i-1000 (left,right) values (5229,1);
insert into Rel-i-i-1000 (left,right) values (5230,1);
insert into Rel-i-i-1000 (left,right) values (5231,1);
insert into Rel-i-i-1000 (left,right) values (5232,1);
insert into Rel-i-i-1000 (left,right) values (5233,1);
insert into Rel-i-i-1000 (left,right) values (5234,1);
insert into Rel-i-i-1000 (left,right) values (5235,1);
insert into Rel-i-i-1000 (left,right) values (5236,1);
insert into Rel-i-i-1000 (left,right) values (5237,1);
insert into Rel-i-i-1000 (left,right) values (5238,1);
insert into Rel-i-i-1000 (left,right) values (5239,1);
insert into Rel-i-i-1000 (left,right) values (5240,1);
insert into Rel-i-i-1000 (left,right) values (5241,1);
insert into Rel-i-i-1000 (left,right) values (5242,1);
insert into Rel-i-i-1000 (left,right) values (5243,1);
insert into Rel-i-i-1000 (left,right) values (5244,1);
insert into Rel-i-i-1000 (left,right) values (5245,1);
insert into Rel-i-i-1000 (left,right) values (5246,1);
insert into Rel-i-i-1000 (left,right) values (5247,1);
insert into Rel-i-i-1000 (left,right) values (5248,1);
insert into Rel-i-i-1000 (left,right) values (5249,1);
insert into Rel-i-i-1000 (left,right) values (5250,1);
insert into Rel-i-i-1000 (left,right) values (5251,1);
insert into Rel-i-i-1000 (left,right) values (5252,1);
insert into Rel-i-i-1000 (left,right) values (5253,1);
insert into Rel-i-i-1000 (left,right) values (5254,1);
insert into Rel-i-i-1000 (left,right) values (5255,1);
insert into Rel-i-i-1000 (left,right) values (5256,1);
insert into Rel-i-i-1000 (left,right) values (5257,1);
insert into Rel-i-i-1000 (left,right) values (5258,1);
insert into Rel-i-i-1000 (left,right) values (5259,1);
insert into Rel-i-i-1000 (left,right) values (5260,1);
insert into Rel-i-i-1000 (left,right) values (5261,1);
insert into Rel-i-i-1000 (left,right) values (5262,1);
insert into Rel-i-i-1000 (left,right) values (5263,1);
insert into Rel-i-i-1000 (left,right) values (5264,1);
insert into Rel-i-i-1000 (left,right) values (5265,1);
insert into Rel-i-i-1000 (left,right) values (5266,1);
insert into Rel-i-i-1000 (left,right) values (5267,1);
insert into Rel-i-i-1000 (left,right) values (5268,1);
insert into Rel-i-i-1000 (left,right) values (5269,1);
insert into Rel-i-i-1000 (left,right) values (5270,1);
insert into Rel-i-i-1000 (left,right) values (5271,1);
insert into Rel-i-i-1000 (left,right) values (5272,1);
insert into Rel-i-i-1000 (left,right) values (5273,1);
insert into Rel-i-i-1000 (left,right) values (5274,1);
insert into Rel-i-i-1000 (left,right) values (5275,1);
insert into Rel-i-i-1000 (left,right) values (5276,1);
insert into Rel-i-i-1000 (left,right) values (5277,1);
insert into Rel-i-i-1000 (left,right) values (5278,1);
insert into Rel-i-i-1000 (left,right) values (5279,1);
insert into Rel-i-i-1000 (left,right) values (5280,1);
insert into Rel-i-i-1000 (left,right) values (5281,1);
insert into Rel-i-i-1000 (left,right) values (5282,1);
insert into Rel-i-i-1000 (left,right) values (5283,1);
insert into Rel-i-i-1000 (left,right) values (5284,1);
insert into Rel-i-i-1000 (left,right) values (5285,1);
insert into Rel-i-i-1000 (left,right) values (5286,1);
insert into Rel-i-i-1000 (left,right) values (5287,1);
insert into Rel-i-i-1000 (left,right) values (5288,1);
insert into Rel-i-i-1000 (left,right) values (5289,1);
insert into Rel-i-i-1000 (left,right) values (5290,1);
insert into Rel-i-i-1000 (left,right) values (5291,1);
insert into Rel-i-i-1000 (left,right) values (5292,1);
insert into Rel-i-i-1000 (left,right) values (5293,1);
insert into Rel-i-i-1000 (left,right) values (5294,1);
insert into Rel-i-i-1000 (left,right) values (5295,1);
insert into Rel-i-i-1000 (left,right) values (5296,1);
insert into Rel-i-i-1000 (left,right) values (5297,1);
insert into Rel-i-i-1000 (left,right) values (5298,1);
insert into Rel-i-i-1000 (left,right) values (5299,1);
insert into Rel-i-i-1000 (left,right) values (5300,1);
insert into Rel-i-i-1000 (left,right) values (5301,1);
insert into Rel-i-i-1000 (left,right) values (5302,1);
insert into Rel-i-i-1000 (left,right) values (5303,1);
insert into Rel-i-i-1000 (left,right) values (5304,1);
insert into Rel-i-i-1000 (left,right) values (5305,1);
insert into Rel-i-i-1000 (left,right) values (5306,1);
insert into Rel-i-i-1000 (left,right) values (5307,1);
insert into Rel-i-i-1000 (left,right) values (5308,1);
insert into Rel-i-i-1000 (left,right) values (5309,1);
insert into Rel-i-i-1000 (left,right) values (5310,1);
insert into Rel-i-i-1000 (left,right) values (5311,1);
insert into Rel-i-i-1000 (left,right) values (5312,1);
insert into Rel-i-i-1000 (left,right) values (5313,1);
insert into Rel-i-i-1000 (left,right) values (5314,1);
insert into Rel-i-i-1000 (left,right) values (5315,1);
insert into Rel-i-i-1000 (left,right) values (5316,1);
insert into Rel-i-i-1000 (left,right) values (5317,1);
insert into Rel-i-i-1000 (left,right) values (5318,1);
insert into Rel-i-i-1000 (left,right) values (5319,1);
insert into Rel-i-i-1000 (left,right) values (5320,1);
insert into Rel-i-i-1000 (left,right) values (5321,1);
insert into Rel-i-i-1000 (left,right) values (5322,1);
insert into Rel-i-i-1000 (left,right) values (5323,1);
insert into Rel-i-i-1000 (left,right) values (5324,1);
insert into Rel-i-i-1000 (left,right) values (5325,1);
insert into Rel-i-i-1000 (left,right) values (5326,1);
insert into Rel-i-i-1000 (left,right) values (5327,1);
insert into Rel-i-i-1000 (left,right) values (5328,1);
insert into Rel-i-i-1000 (left,right) values (5329,1);
insert into Rel-i-i-1000 (left,right) values (5330,1);
insert into Rel-i-i-1000 (left,right) values (5331,1);
insert into Rel-i-i-1000 (left,right) values (5332,1);
insert into Rel-i-i-1000 (left,right) values (5333,1);
insert into Rel-i-i-1000 (left,right) values (5334,1);
insert into Rel-i-i-1000 (left,right) values (5335,1);
insert into Rel-i-i-1000 (left,right) values (5336,1);
insert into Rel-i-i-1000 (left,right) values (5337,1);
insert into Rel-i-i-1000 (left,right) values (5338,1);
insert into Rel-i-i-1000 (left,right) values (5339,1);
insert into Rel-i-i-1000 (left,right) values (5340,1);
insert into Rel-i-i-1000 (left,right) values (5341,1);
insert into Rel-i-i-1000 (left,right) values (5342,1);
insert into Rel-i-i-1000 (left,right) values (5343,1);
insert into Rel-i-i-1000 (left,right) values (5344,1);
insert into Rel-i-i-1000 (left,right) values (5345,1);
insert into Rel-i-i-1000 (left,right) values (5346,1);
insert into Rel-i-i-1000 (left,right) values (5347,1);
insert into Rel-i-i-1000 (left,right) values (5348,1);
insert into Rel-i-i-1000 (left,right) values (5349,1);
insert into Rel-i-i-1000 (left,right) values (5350,1);
insert into Rel-i-i-1000 (left,right) values (5351,1);
insert into Rel-i-i-1000 (left,right) values (5352,1);
insert into Rel-i-i-1000 (left,right) values (5353,1);
insert into Rel-i-i-1000 (left,right) values (5354,1);
insert into Rel-i-i-1000 (left,right) values (5355,1);
insert into Rel-i-i-1000 (left,right) values (5356,1);
insert into Rel-i-i-1000 (left,right) values (5357,1);
insert into Rel-i-i-1000 (left,right) values (5358,1);
insert into Rel-i-i-1000 (left,right) values (5359,1);
insert into Rel-i-i-1000 (left,right) values (5360,1);
insert into Rel-i-i-1000 (left,right) values (5361,1);
insert into Rel-i-i-1000 (left,right) values (5362,1);
insert into Rel-i-i-1000 (left,right) values (5363,1);
insert into Rel-i-i-1000 (left,right) values (5364,1);
insert into Rel-i-i-1000 (left,right) values (5365,1);
insert into Rel-i-i-1000 (left,right) values (5366,1);
insert into Rel-i-i-1000 (left,right) values (5367,1);
insert into Rel-i-i-1000 (left,right) values (5368,1);
insert into Rel-i-i-1000 (left,right) values (5369,1);
insert into Rel-i-i-1000 (left,right) values (5370,1);
insert into Rel-i-i-1000 (left,right) values (5371,1);
insert into Rel-i-i-1000 (left,right) values (5372,1);
insert into Rel-i-i-1000 (left,right) values (5373,1);
insert into Rel-i-i-1000 (left,right) values (5374,1);
insert into Rel-i-i-1000 (left,right) values (5375,1);
insert into Rel-i-i-1000 (left,right) values (5376,1);
insert into Rel-i-i-1000 (left,right) values (5377,1);
insert into Rel-i-i-1000 (left,right) values (5378,1);
insert into Rel-i-i-1000 (left,right) values (5379,1);
insert into Rel-i-i-1000 (left,right) values (5380,1);
insert into Rel-i-i-1000 (left,right) values (5381,1);
insert into Rel-i-i-1000 (left,right) values (5382,1);
insert into Rel-i-i-1000 (left,right) values (5383,1);
insert into Rel-i-i-1000 (left,right) values (5384,1);
insert into Rel-i-i-1000 (left,right) values (5385,1);
insert into Rel-i-i-1000 (left,right) values (5386,1);
insert into Rel-i-i-1000 (left,right) values (5387,1);
insert into Rel-i-i-1000 (left,right) values (5388,1);
insert into Rel-i-i-1000 (left,right) values (5389,1);
insert into Rel-i-i-1000 (left,right) values (5390,1);
insert into Rel-i-i-1000 (left,right) values (5391,1);
insert into Rel-i-i-1000 (left,right) values (5392,1);
insert into Rel-i-i-1000 (left,right) values (5393,1);
insert into Rel-i-i-1000 (left,right) values (5394,1);
insert into Rel-i-i-1000 (left,right) values (5395,1);
insert into Rel-i-i-1000 (left,right) values (5396,1);
insert into Rel-i-i-1000 (left,right) values (5397,1);
insert into Rel-i-i-1000 (left,right) values (5398,1);
insert into Rel-i-i-1000 (left,right) values (5399,1);
insert into Rel-i-i-1000 (left,right) values (5400,1);
insert into Rel-i-i-1000 (left,right) values (5401,1);
insert into Rel-i-i-1000 (left,right) values (5402,1);
insert into Rel-i-i-1000 (left,right) values (5403,1);
insert into Rel-i-i-1000 (left,right) values (5404,1);
insert into Rel-i-i-1000 (left,right) values (5405,1);
insert into Rel-i-i-1000 (left,right) values (5406,1);
insert into Rel-i-i-1000 (left,right) values (5407,1);
insert into Rel-i-i-1000 (left,right) values (5408,1);
insert into Rel-i-i-1000 (left,right) values (5409,1);
insert into Rel-i-i-1000 (left,right) values (5410,1);
insert into Rel-i-i-1000 (left,right) values (5411,1);
insert into Rel-i-i-1000 (left,right) values (5412,1);
insert into Rel-i-i-1000 (left,right) values (5413,1);
insert into Rel-i-i-1000 (left,right) values (5414,1);
insert into Rel-i-i-1000 (left,right) values (5415,1);
insert into Rel-i-i-1000 (left,right) values (5416,1);
insert into Rel-i-i-1000 (left,right) values (5417,1);
insert into Rel-i-i-1000 (left,right) values (5418,1);
insert into Rel-i-i-1000 (left,right) values (5419,1);
insert into Rel-i-i-1000 (left,right) values (5420,1);
insert into Rel-i-i-1000 (left,right) values (5421,1);
insert into Rel-i-i-1000 (left,right) values (5422,1);
insert into Rel-i-i-1000 (left,right) values (5423,1);
insert into Rel-i-i-1000 (left,right) values (5424,1);
insert into Rel-i-i-1000 (left,right) values (5425,1);
insert into Rel-i-i-1000 (left,right) values (5426,1);
insert into Rel-i-i-1000 (left,right) values (5427,1);
insert into Rel-i-i-1000 (left,right) values (5428,1);
insert into Rel-i-i-1000 (left,right) values (5429,1);
insert into Rel-i-i-1000 (left,right) values (5430,1);
insert into Rel-i-i-1000 (left,right) values (5431,1);
insert into Rel-i-i-1000 (left,right) values (5432,1);
insert into Rel-i-i-1000 (left,right) values (5433,1);
insert into Rel-i-i-1000 (left,right) values (5434,1);
insert into Rel-i-i-1000 (left,right) values (5435,1);
insert into Rel-i-i-1000 (left,right) values (5436,1);
insert into Rel-i-i-1000 (left,right) values (5437,1);
insert into Rel-i-i-1000 (left,right) values (5438,1);
insert into Rel-i-i-1000 (left,right) values (5439,1);
insert into Rel-i-i-1000 (left,right) values (5440,1);
insert into Rel-i-i-1000 (left,right) values (5441,1);
insert into Rel-i-i-1000 (left,right) values (5442,1);
insert into Rel-i-i-1000 (left,right) values (5443,1);
insert into Rel-i-i-1000 (left,right) values (5444,1);
insert into Rel-i-i-1000 (left,right) values (5445,1);
insert into Rel-i-i-1000 (left,right) values (5446,1);
insert into Rel-i-i-1000 (left,right) values (5447,1);
insert into Rel-i-i-1000 (left,right) values (5448,1);
insert into Rel-i-i-1000 (left,right) values (5449,1);
insert into Rel-i-i-1000 (left,right) values (5450,1);
insert into Rel-i-i-1000 (left,right) values (5451,1);
insert into Rel-i-i-1000 (left,right) values (5452,1);
insert into Rel-i-i-1000 (left,right) values (5453,1);
insert into Rel-i-i-1000 (left,right) values (5454,1);
insert into Rel-i-i-1000 (left,right) values (5455,1);
insert into Rel-i-i-1000 (left,right) values (5456,1);
